GEO_ID,,NAME,Total Population
1400000U,06037183300,"Census Tract 1833, Los Angeles County, California",3083
1400000U,06037183401,"Census Tract 1834.01, Los Angeles County, California",2226
1400000U,06037183402,"Census Tract 1834.02, Los Angeles County, California",2997
1400000U,06037183510,"Census Tract 1835.10, Los Angeles County, California",2368
1400000U,06037183520,"Census Tract 1835.20, Los Angeles County, California",3450
1400000U,06037183610,"Census Tract 1836.10, Los Angeles County, California",2813
1400000U,06037183620,"Census Tract 1836.20, Los Angeles County, California",2912
1400000U,06037183701,"Census Tract 1837.01, Los Angeles County, California",3838
1400000U,06037183702,"Census Tract 1837.02, Los Angeles County, California",2669
1400000U,06037183810,"Census Tract 1838.10, Los Angeles County, California",4260
1400000U,06037183820,"Census Tract 1838.20, Los Angeles County, California",3626
1400000U,06037185101,"Census Tract 1851.01, Los Angeles County, California",2830
1400000U,06037185102,"Census Tract 1851.02, Los Angeles County, California",2990
1400000U,06037185202,"Census Tract 1852.02, Los Angeles County, California",3682
1400000U,06037185203,"Census Tract 1852.03, Los Angeles County, California",2651
1400000U,06037185204,"Census Tract 1852.04, Los Angeles County, California",1977
1400000U,06037185310,"Census Tract 1853.10, Los Angeles County, California",2724
1400000U,06037185320,"Census Tract 1853.20, Los Angeles County, California",2763
1400000U,06037186100,"Census Tract 1861, Los Angeles County, California",4678
1400000U,06037186201,"Census Tract 1862.01, Los Angeles County, California",3085
1400000U,06037186202,"Census Tract 1862.02, Los Angeles County, California",1985
1400000U,06037186203,"Census Tract 1862.03, Los Angeles County, California",2751
1400000U,06037186301,"Census Tract 1863.01, Los Angeles County, California",2679
1400000U,06037186302,"Census Tract 1863.02, Los Angeles County, California",5190
1400000U,06037186401,"Census Tract 1864.01, Los Angeles County, California",2991
1400000U,06037186403,"Census Tract 1864.03, Los Angeles County, California",2521
1400000U,06037186404,"Census Tract 1864.04, Los Angeles County, California",2266
1400000U,06037187101,"Census Tract 1871.01, Los Angeles County, California",3011
1400000U,06037187102,"Census Tract 1871.02, Los Angeles County, California",4083
1400000U,06037187200,"Census Tract 1872, Los Angeles County, California",2801
1400000U,06037187300,"Census Tract 1873, Los Angeles County, California",3456
1400000U,06037188100,"Census Tract 1881, Los Angeles County, California",4070
1400000U,06037188201,"Census Tract 1882.01, Los Angeles County, California",3378
1400000U,06037188202,"Census Tract 1882.02, Los Angeles County, California",2460
1400000U,06037188300,"Census Tract 1883, Los Angeles County, California",3271
1400000U,06037189101,"Census Tract 1891.01, Los Angeles County, California",2589
1400000U,06037189102,"Census Tract 1891.02, Los Angeles County, California",3316
1400000U,06037189201,"Census Tract 1892.01, Los Angeles County, California",3256
1400000U,06037189202,"Census Tract 1892.02, Los Angeles County, California",2775
1400000U,06037189300,"Census Tract 1893, Los Angeles County, California",3216
1400000U,06037189400,"Census Tract 1894, Los Angeles County, California",3575
1400000U,06037189501,"Census Tract 1895.01, Los Angeles County, California",2183
1400000U,06037189502,"Census Tract 1895.02, Los Angeles County, California",2251
1400000U,06037189600,"Census Tract 1896, Los Angeles County, California",3738
1400000U,06037189702,"Census Tract 1897.02, Los Angeles County, California",2389
1400000U,06037189703,"Census Tract 1897.03, Los Angeles County, California",2259
1400000U,06037189704,"Census Tract 1897.04, Los Angeles County, California",2786
1400000U,06037189801,"Census Tract 1898.01, Los Angeles County, California",2302
1400000U,06037189802,"Census Tract 1898.02, Los Angeles County, California",2005
1400000U,06037189903,"Census Tract 1899.03, Los Angeles County, California",2228
1400000U,06037189904,"Census Tract 1899.04, Los Angeles County, California",2502
1400000U,06037189905,"Census Tract 1899.05, Los Angeles County, California",2462
1400000U,06037189906,"Census Tract 1899.06, Los Angeles County, California",2746
1400000U,06037189907,"Census Tract 1899.07, Los Angeles County, California",2434
1400000U,06037190101,"Census Tract 1901.01, Los Angeles County, California",1832
1400000U,06037190102,"Census Tract 1901.02, Los Angeles County, California",2737
1400000U,06037190201,"Census Tract 1902.01, Los Angeles County, California",2872
1400000U,06037190202,"Census Tract 1902.02, Los Angeles County, California",3568
1400000U,06037190302,"Census Tract 1903.02, Los Angeles County, California",2283
1400000U,06037190303,"Census Tract 1903.03, Los Angeles County, California",2470
1400000U,06037190401,"Census Tract 1904.01, Los Angeles County, California",2857
1400000U,06037190402,"Census Tract 1904.02, Los Angeles County, California",2388
1400000U,06037190510,"Census Tract 1905.10, Los Angeles County, California",4362
1400000U,06037190520,"Census Tract 1905.20, Los Angeles County, California",3489
1400000U,06037190701,"Census Tract 1907.01, Los Angeles County, California",1867
1400000U,06037190702,"Census Tract 1907.02, Los Angeles County, California",1420
1400000U,06037190801,"Census Tract 1908.01, Los Angeles County, California",2500
1400000U,06037190802,"Census Tract 1908.02, Los Angeles County, California",2794
1400000U,06037190901,"Census Tract 1909.01, Los Angeles County, California",4016
1400000U,06037190902,"Census Tract 1909.02, Los Angeles County, California",3608
1400000U,06037191000,"Census Tract 1910, Los Angeles County, California",5893
1400000U,06037191110,"Census Tract 1911.10, Los Angeles County, California",3141
1400000U,06037191120,"Census Tract 1911.20, Los Angeles County, California",3801
1400000U,06037191201,"Census Tract 1912.01, Los Angeles County, California",4072
1400000U,06037191203,"Census Tract 1912.03, Los Angeles County, California",2531
1400000U,06037191204,"Census Tract 1912.04, Los Angeles County, California",1862
1400000U,06037191301,"Census Tract 1913.01, Los Angeles County, California",2076
1400000U,06037191302,"Census Tract 1913.02, Los Angeles County, California",2192
1400000U,06037191410,"Census Tract 1914.10, Los Angeles County, California",3924
1400000U,06037191420,"Census Tract 1914.20, Los Angeles County, California",2837
1400000U,06037191500,"Census Tract 1915, Los Angeles County, California",4980
1400000U,06037191610,"Census Tract 1916.10, Los Angeles County, California",4271
1400000U,06037191620,"Census Tract 1916.20, Los Angeles County, California",2628
1400000U,06037191710,"Census Tract 1917.10, Los Angeles County, California",2576
1400000U,06037191720,"Census Tract 1917.20, Los Angeles County, California",3534
1400000U,06037191810,"Census Tract 1918.10, Los Angeles County, California",3028
1400000U,06037191820,"Census Tract 1918.20, Los Angeles County, California",3279
1400000U,06037191901,"Census Tract 1919.01, Los Angeles County, California",3563
1400000U,06037191902,"Census Tract 1919.02, Los Angeles County, California",2961
1400000U,06037192001,"Census Tract 1920.01, Los Angeles County, California",2574
1400000U,06037192002,"Census Tract 1920.02, Los Angeles County, California",2550
1400000U,06037192300,"Census Tract 1923, Los Angeles County, California",2863
1400000U,06037192410,"Census Tract 1924.10, Los Angeles County, California",3573
1400000U,06037192420,"Census Tract 1924.20, Los Angeles County, California",3645
1400000U,06037192510,"Census Tract 1925.10, Los Angeles County, California",3508
1400000U,06037192520,"Census Tract 1925.20, Los Angeles County, California",4326
1400000U,06037192610,"Census Tract 1926.10, Los Angeles County, California",4149
1400000U,06037192620,"Census Tract 1926.20, Los Angeles County, California",3260
1400000U,06037192700,"Census Tract 1927, Los Angeles County, California",3550
1400000U,06037194101,"Census Tract 1941.01, Los Angeles County, California",3236
1400000U,06037194102,"Census Tract 1941.02, Los Angeles County, California",3462
1400000U,06037194200,"Census Tract 1942, Los Angeles County, California",3596
1400000U,06037194300,"Census Tract 1943, Los Angeles County, California",2972
1400000U,06037194401,"Census Tract 1944.01, Los Angeles County, California",2559
1400000U,06037194402,"Census Tract 1944.02, Los Angeles County, California",3146
1400000U,06037194500,"Census Tract 1945, Los Angeles County, California",2347
1400000U,06037195100,"Census Tract 1951, Los Angeles County, California",4974
1400000U,06037195201,"Census Tract 1952.01, Los Angeles County, California",3080
1400000U,06037195202,"Census Tract 1952.02, Los Angeles County, California",3194
1400000U,06037195300,"Census Tract 1953, Los Angeles County, California",3070
1400000U,06037195400,"Census Tract 1954, Los Angeles County, California",4244
1400000U,06037195500,"Census Tract 1955, Los Angeles County, California",4991
1400000U,06037195600,"Census Tract 1956, Los Angeles County, California",3056
1400000U,06037195710,"Census Tract 1957.10, Los Angeles County, California",3939
1400000U,06037195720,"Census Tract 1957.20, Los Angeles County, California",1896
1400000U,06037195802,"Census Tract 1958.02, Los Angeles County, California",2744
1400000U,06037195803,"Census Tract 1958.03, Los Angeles County, California",2457
1400000U,06037195804,"Census Tract 1958.04, Los Angeles County, California",2459
1400000U,06037195901,"Census Tract 1959.01, Los Angeles County, California",2248
1400000U,06037195902,"Census Tract 1959.02, Los Angeles County, California",1848
1400000U,06037195903,"Census Tract 1959.03, Los Angeles County, California",1988
1400000U,06037197200,"Census Tract 1972, Los Angeles County, California",3287
1400000U,06037197300,"Census Tract 1973, Los Angeles County, California",3650
1400000U,06037197410,"Census Tract 1974.10, Los Angeles County, California",3707
1400000U,06037197420,"Census Tract 1974.20, Los Angeles County, California",3376
1400000U,06037197500,"Census Tract 1975, Los Angeles County, California",3973
1400000U,06037197600,"Census Tract 1976, Los Angeles County, California",2431
1400000U,06037197700,"Census Tract 1977, Los Angeles County, California",4565
1400000U,06037199001,"Census Tract 1990.01, Los Angeles County, California",2552
1400000U,06037199002,"Census Tract 1990.02, Los Angeles County, California",2913
1400000U,06037199110,"Census Tract 1991.10, Los Angeles County, California",2377
1400000U,06037199120,"Census Tract 1991.20, Los Angeles County, California",3777
1400000U,06037199201,"Census Tract 1992.01, Los Angeles County, California",3584
1400000U,06037199202,"Census Tract 1992.02, Los Angeles County, California",2785
1400000U,06037199300,"Census Tract 1993, Los Angeles County, California",3545
1400000U,06037199400,"Census Tract 1994, Los Angeles County, California",4470
1400000U,06037199700,"Census Tract 1997, Los Angeles County, California",3393
1400000U,06037199801,"Census Tract 1998.01, Los Angeles County, California",3036
1400000U,06037199802,"Census Tract 1998.02, Los Angeles County, California",2144
1400000U,06037199900,"Census Tract 1999, Los Angeles County, California",2641
1400000U,06037201110,"Census Tract 2011.10, Los Angeles County, California",2332
1400000U,06037201120,"Census Tract 2011.20, Los Angeles County, California",4395
1400000U,06037201200,"Census Tract 2012, Los Angeles County, California",2362
1400000U,06037201301,"Census Tract 2013.01, Los Angeles County, California",3409
1400000U,06037201302,"Census Tract 2013.02, Los Angeles County, California",3882
1400000U,06037201401,"Census Tract 2014.01, Los Angeles County, California",4701
1400000U,06037201402,"Census Tract 2014.02, Los Angeles County, California",4046
1400000U,06037201501,"Census Tract 2015.01, Los Angeles County, California",4974
1400000U,06037201503,"Census Tract 2015.03, Los Angeles County, California",3059
1400000U,06037201504,"Census Tract 2015.04, Los Angeles County, California",2254
